"","Protein","RUN","LogIntensities","NumFeature","NumPeaks"
"1193","NP_075213","17",16.5915205130084,17,17
"1194","NP_075213","18",17.3064646533295,17,17
"1195","NP_075213","19",16.0883109129042,17,17
"1196","NP_075213","20",16.1059760393547,17,17
"1197","NP_075213","21",17.1507646790057,17,17
"1198","NP_075213","22",14.4985167425173,17,17
"1199","NP_075213","23",15.452672488993,17,17
"1200","NP_075213","24",16.1936148337261,17,17
"1201","NP_075213","25",14.4842632913411,17,17
"1202","NP_075213","26",15.4104706037318,17,17
"1203","NP_075213","27",16.1242978821726,17,17
"1204","NP_075213","28",16.2727744946374,17,17
"1205","NP_075213","29",17.4466952590999,17,17
"1206","NP_075213","30",17.7876488419319,17,17
"1207","NP_075213","31",15.9167685787793,17,17
"1208","NP_075213","32",16.8952608238194,17,17
"1209","NP_075213","33",17.7064094608123,17,17
"1210","NP_075213","34",16.0512728066885,17,17
"1211","NP_075213","35",16.6344761018308,17,17
"1212","NP_075213","36",16.8905106297984,17,17
"1213","NP_075213","37",15.9819081908245,17,17
"1214","NP_075213","38",16.5909773039962,17,17
"1215","NP_075213","39",17.5253770147292,17,17
"1216","NP_075213","40",16.1340347792285,17,17
"1217","NP_075213","41",16.7449965849273,17,17
"1218","NP_075213","42",17.9261601925869,17,17
"1219","NP_113692","1",16.7713711916458,6,6
"1220","NP_113692","2",17.8008896215474,6,6
"1221","NP_113692","3",18.8382143490849,6,6
"1222","NP_113692","4",14.8488242303405,6,6
"1223","NP_113692","5",15.8807988632864,6,6
"1224","NP_113692","6",16.764990651819,6,6
"1225","NP_113692","7",15.5657904502635,6,6
"1226","NP_113692","8",16.2893138002887,6,6
"1227","NP_113692","9",17.2055552658517,6,6
"1228","NP_113692","10",16.5971421008325,6,6
"1229","NP_113692","11",17.174886160893,6,6
"1230","NP_113692","12",17.8450367136128,6,6
"1231","NP_113692","13",16.7609704491116,6,6
"1232","NP_113692","14",17.0137580951679,6,6
"1233","NP_113692","15",17.9156178329113,6,6
"1234","NP_113692","16",15.3038978426988,6,6
"1235","NP_113692","17",16.1492189299214,6,6
"1236","NP_113692","18",16.9114147822242,6,6
"1237","NP_113692","19",16.8316177372985,6,6
"1238","NP_113692","20",16.819901133019,6,6
"1239","NP_113692","21",17.7706064834255,6,6
"1240","NP_113692","22",14.857272374136,6,6
"1241","NP_113692","23",15.8999383086206,6,6
"1242","NP_113692","24",16.5862189130073,6,6
"1243","NP_113692","25",14.288334246983,6,6
"1244","NP_113692","26",15.1376398477546,6,6
"1245","NP_113692","27",15.8470697508653,6,6
"1246","NP_113692","28",16.2840495673958,6,6
"1247","NP_113692","29",17.3229010399052,6,6
"1248","NP_113692","30",17.8204083201827,6,6
"1249","NP_113692","31",16.3667706664806,6,6
"1250","NP_113692","32",17.1742192858557,6,6
"1251","NP_113692","33",18.0258326909417,6,6
"1252","NP_113692","34",16.3661228070049,6,6
"1253","NP_113692","35",16.8057974193094,6,6
"1254","NP_113692","36",17.1857942217529,6,6
"1255","NP_113692","37",15.9569187506056,6,6
"1256","NP_113692","38",16.2867283227429,6,6
"1257","NP_113692","39",17.3344355261807,6,6
"1258","NP_113692","40",16.2192054701379,6,6
"1259","NP_113692","41",16.9093737659277,6,6
"1260","NP_113692","42",17.7671880461518,6,6
"1261","NP_150641","1",9.35308050765485,13,12
"1262","NP_150641","2",11.2407020136224,13,13
"1263","NP_150641","3",11.3724938094544,13,13
"1264","NP_150641","4",10.9090338109208,13,13
"1265","NP_150641","5",11.3637930982745,13,13
"1266","NP_150641","6",12.0270918927156,13,13
"1267","NP_150641","7",11.2067763237423,13,13
"1268","NP_150641","8",11.9485918258662,13,12
"1269","NP_150641","9",12.596718832129,13,13
"1270","NP_150641","10",11.3400042051444,13,13
"1271","NP_150641","11",11.3173398646608,13,13
"1272","NP_150641","12",12.8698090163418,13,13
"1273","NP_150641","13",11.3160041902681,13,13
"1274","NP_150641","14",11.5862894988852,13,13
"1275","NP_150641","15",12.1152794040372,13,13
"1276","NP_150641","16",10.6267654316445,13,13
"1277","NP_150641","17",11.4719732843123,13,13
"1278","NP_150641","18",11.5502652615082,13,13
"1279","NP_150641","19",11.5077190576103,13,13
"1280","NP_150641","20",11.2645181328062,13,13
"1281","NP_150641","21",12.2346313575361,13,13
"1282","NP_150641","22",13.9027347839743,13,13
"1283","NP_150641","23",14.5768957028911,13,13
"1284","NP_150641","24",15.5632966554882,13,13
"1285","NP_150641","25",12.5676874287009,13,13
"1286","NP_150641","26",13.7770136959329,13,13
"1287","NP_150641","27",15.017447187515,13,13
"1288","NP_150641","28",14.1126793735595,13,13
"1289","NP_150641","29",16.0210603602675,13,12
"1290","NP_150641","30",16.0838806084062,13,13
"1291","NP_150641","31",14.9861263316814,13,12
"1292","NP_150641","32",15.2577179350945,13,13
"1293","NP_150641","33",15.594231403764,13,13
"1294","NP_150641","34",14.3598004551625,13,13
"1295","NP_150641","35",15.757034789887,13,13
"1296","NP_150641","36",16.0191546502532,13,13
"1297","NP_150641","37",13.9911090389781,13,13
"1298","NP_150641","38",14.5310773736632,13,13
"1299","NP_150641","39",16.1912310187848,13,13
"1300","NP_150641","40",14.0752347403334,13,13
"1301","NP_150641","41",15.1024516496248,13,13
"1302","NP_150641","42",15.7320176599825,13,13
"1303","NP_444180","1",15.715691213432,12,12
"1304","NP_444180","2",16.9988282135146,12,12
"1305","NP_444180","3",18.1827118313653,12,12
"1306","NP_444180","4",15.4784710157759,12,12
"1307","NP_444180","5",16.6638361520779,12,12
"1308","NP_444180","6",15.8945574715316,12,12
"1309","NP_444180","7",16.3824193126488,12,12
"1310","NP_444180","8",16.628938710816,12,12
"1311","NP_444180","9",18.2129476142249,12,12
"1312","NP_444180","10",16.9507023198385,12,12
"1313","NP_444180","11",17.4460833484028,12,12
"1314","NP_444180","12",18.3474506433654,12,12
"1315","NP_444180","13",16.522036834002,12,12
"1316","NP_444180","14",17.0023356943613,12,12
"1317","NP_444180","15",18.1832747527026,12,12
"1318","NP_444180","16",15.7752228911652,12,12
"1319","NP_444180","17",16.7485669523557,12,12
"1320","NP_444180","18",17.6856110704145,12,12
"1321","NP_444180","19",16.3856131003347,12,12
"1322","NP_444180","20",16.5250070894972,12,12
"1323","NP_444180","21",17.8013326059969,12,12
"1324","NP_444180","22",15.21464828567,12,12
"1325","NP_444180","23",16.2342531075447,12,12
"1326","NP_444180","24",17.2249028827886,12,12
"1327","NP_444180","25",15.2125073868918,12,12
"1328","NP_444180","26",16.1170090825235,12,12
"1329","NP_444180","27",17.1449835702972,12,12
"1330","NP_444180","28",16.6108859997458,12,12
"1331","NP_444180","29",17.6432899293432,12,12
"1332","NP_444180","30",18.3199231819216,12,12
"1333","NP_444180","31",16.4861217246628,12,12
"1334","NP_444180","32",17.0326425030077,12,12
"1335","NP_444180","33",18.4262729163791,12,12
"1336","NP_444180","34",16.7261824816363,12,12
"1337","NP_444180","35",17.0941295589451,12,12
"1338","NP_444180","36",17.755504763173,12,12
"1339","NP_444180","37",16.6923120014072,12,12
"1340","NP_444180","38",17.2495337256128,12,12
"1341","NP_444180","39",17.9186800819162,12,12
"1342","NP_444180","40",16.8078449447928,12,12
"1343","NP_444180","41",17.3338889576694,12,12
"1344","NP_444180","42",16.5285651595406,12,12
"1345","NP_445770","1",16.3256877688655,17,17
"1346","NP_445770","2",17.5911536871055,17,17
"1347","NP_445770","3",18.9600914293109,17,17
"1348","NP_445770","4",13.6788012114225,17,17
"1349","NP_445770","5",15.0139788469505,17,17
"1350","NP_445770","6",15.9144501721947,17,17
"1351","NP_445770","7",15.0186171401926,17,17
"1352","NP_445770","8",15.601937737763,17,17
"1353","NP_445770","9",16.8918933167697,17,17
"1354","NP_445770","10",15.7414986096453,17,17
"1355","NP_445770","11",16.2127152717315,17,17
"1356","NP_445770","12",16.9258220526015,17,17
"1357","NP_445770","13",16.0480928996827,17,17
"1358","NP_445770","14",16.7019737353223,17,17
"1359","NP_445770","15",17.5824830716319,17,17
"1360","NP_445770","16",14.3254546301568,17,17
"1361","NP_445770","17",15.1240295085858,17,17
"1362","NP_445770","18",15.9990709042964,17,17
"1363","NP_445770","19",16.653137178316,17,17
"1364","NP_445770","20",17.01492884464,17,17
"1365","NP_445770","21",18.1160408900039,17,17
"1366","NP_445770","22",13.4976844295733,17,17
"1367","NP_445770","23",14.5187237771602,17,17
"1368","NP_445770","24",15.2288894514388,17,17
"1369","NP_445770","25",12.2353744085163,17,17
"1370","NP_445770","26",12.8895257924629,17,17
"1371","NP_445770","27",13.9328312833606,17,17
"1372","NP_445770","28",15.9482551974161,17,17
"1373","NP_445770","29",17.1987737125655,17,17
"1374","NP_445770","30",17.5685661106363,17,17
"1375","NP_445770","31",15.1768744028587,17,17
"1376","NP_445770","32",16.1619722000433,17,17
"1377","NP_445770","33",17.0164112935937,17,17
"1378","NP_445770","34",15.0714768221834,17,17
"1379","NP_445770","35",15.847167997297,17,17
"1380","NP_445770","36",15.80281982121,17,17
"1381","NP_445770","37",14.7448704845618,17,17
"1382","NP_445770","38",15.4257023053369,17,17
"1383","NP_445770","39",16.3108934940679,17,17
"1384","NP_445770","40",15.2411877048614,17,17
"1385","NP_445770","41",15.7922380196285,17,17
"1386","NP_445770","42",16.745456652003,17,17
"1387","NP_446290","1",11.9090636767823,31,31
"1388","NP_446290","2",13.2139642691715,31,31
"1389","NP_446290","3",14.4352795328251,31,31
"1390","NP_446290","4",12.61899017722,31,31
"1391","NP_446290","5",13.6586778052087,31,31
"1392","NP_446290","6",14.4228345881297,31,31
"1393","NP_446290","7",13.1712579501454,31,31
"1394","NP_446290","8",13.7918545657993,31,31
"1395","NP_446290","9",14.6929002184613,31,31
"1396","NP_446290","10",13.3282991752292,31,31
"1397","NP_446290","11",14.0552087807232,31,31
"1398","NP_446290","12",14.7207020635566,31,31
"1399","NP_446290","13",12.7724005579519,31,31
"1400","NP_446290","14",13.078670279572,31,31
"1401","NP_446290","15",14.4955274205293,31,31
"1402","NP_446290","16",12.7802368050486,31,31
"1403","NP_446290","17",13.6577772683193,31,31
"1404","NP_446290","18",14.2883792271132,31,31
"1405","NP_446290","19",12.8064582359904,31,31
"1406","NP_446290","20",12.8503398446215,31,31
"1407","NP_446290","21",14.0440669825564,31,31
"1408","NP_446290","22",12.6458540320116,31,31
"1409","NP_446290","23",13.3514519632964,31,31
"1410","NP_446290","24",14.3344604616586,31,31
"1411","NP_446290","25",12.3694499947595,31,31
"1412","NP_446290","26",13.0343783344029,31,31
"1413","NP_446290","27",14.218142206673,31,31
"1414","NP_446290","28",13.6251043756136,31,31
"1415","NP_446290","29",14.6937628952996,31,31
"1416","NP_446290","30",15.1054606154588,31,31
"1417","NP_446290","31",13.5489805247902,31,31
"1418","NP_446290","32",14.6625999182536,31,31
"1419","NP_446290","33",15.5396813812044,31,31
"1420","NP_446290","34",14.075199568878,31,31
"1421","NP_446290","35",14.4455442227521,31,31
"1422","NP_446290","36",15.0925660507136,31,31
"1423","NP_446290","37",13.9074849802405,31,31
"1424","NP_446290","38",14.5327798244049,31,31
"1425","NP_446290","39",14.894117575551,31,31
"1426","NP_446290","40",13.700106236236,31,31
"1427","NP_446290","41",14.2589974772953,31,31
"1428","NP_446290","42",15.4929503246143,31,31
"1429","NP_476487","1",17.6180322929716,12,12
"1430","NP_476487","2",18.8649731344094,12,12
"1431","NP_476487","3",19.9846775773684,12,12
"1432","NP_476487","4",16.9762576431843,12,12
"1433","NP_476487","5",18.1772784963441,12,12
"1434","NP_476487","6",18.9868168056084,12,12
"1435","NP_476487","7",17.6896879873661,12,12
"1436","NP_476487","8",18.3764342078659,12,12
"1437","NP_476487","9",19.2691533642972,12,12
"1438","NP_476487","10",18.3400292298157,12,12
"1439","NP_476487","11",18.8659989495335,12,12
"1440","NP_476487","12",19.7060701604166,12,12
"1441","NP_476487","13",18.1446821821197,12,12
"1442","NP_476487","14",18.6989776498961,12,12
"1443","NP_476487","15",19.6613586357244,12,12
"1444","NP_476487","16",17.4404205566977,12,12
"1445","NP_476487","17",18.3570244930846,12,12
"1446","NP_476487","18",19.0893793462498,12,12
"1447","NP_476487","19",18.4826173062964,12,12
"1448","NP_476487","20",18.6435457540369,12,12
"1449","NP_476487","21",19.773645634713,12,12
"1450","NP_476487","22",15.9754368187148,12,12
"1451","NP_476487","23",17.026182219337,12,12
"1452","NP_476487","24",17.8678732206831,12,12
"1453","NP_476487","25",15.6001376817599,12,12
"1454","NP_476487","26",16.543951063507,12,12
"1455","NP_476487","27",17.3349895136333,12,12
"1456","NP_476487","28",17.3700324263287,12,12
"1457","NP_476487","29",18.3721814408346,12,12
"1458","NP_476487","30",18.9753949688199,12,12
"1459","NP_476487","31",17.5407726619552,12,12
"1460","NP_476487","32",18.3675285703783,12,12
"1461","NP_476487","33",19.3394989596754,12,12
"1462","NP_476487","34",17.4705084660847,12,12
"1463","NP_476487","35",18.1332536768211,12,12
"1464","NP_476487","36",18.5522041710699,12,12
"1465","NP_476487","37",17.3551154668055,12,12
"1466","NP_476487","38",17.8950901214369,12,12
"1467","NP_476487","39",19.0178614027808,12,12
"1468","NP_476487","40",17.3017167846215,12,12
"1469","NP_476487","41",17.9786298657908,12,12
"1470","NP_476487","42",19.0166940342614,12,12
"1471","NP_602308","1",12.3929002331614,5,5
"1472","NP_602308","2",13.8307089005381,5,5
"1473","NP_602308","3",15.0623969465087,5,5
"1474","NP_602308","4",11.00565718744,5,5
"1475","NP_602308","5",12.383178346721,5,5
"1476","NP_602308","7",12.2116512083085,5,5
"1477","NP_602308","9",14.0511490010069,5,5
"1478","NP_602308","10",12.2958345853179,5,5
"1479","NP_602308","11",13.0819400023082,5,5
"1480","NP_602308","12",13.9327018497163,5,5
"1481","NP_602308","13",12.0728224964364,5,5
"1482","NP_602308","14",12.609602436208,5,5
"1483","NP_602308","15",13.8690189293585,5,5
"1484","NP_602308","16",11.6234343628862,5,5
"1485","NP_602308","17",12.573188982631,5,5
"1486","NP_602308","18",13.5519246498344,5,5
"1487","NP_602308","19",12.0722032554237,5,5
"1488","NP_602308","20",12.509548619584,5,5
"1489","NP_602308","21",13.5695307160158,5,5
"1490","NP_602308","22",11.5881035643103,5,5
"1491","NP_602308","24",13.3621005455196,5,5
"1492","NP_602308","25",10.9589389486346,5,5
"1493","NP_602308","26",11.3889295628817,5,5
"1494","NP_602308","27",12.127674810679,5,5
"1495","NP_602308","28",13.5208341180373,5,5
"1496","NP_602308","29",13.1213528437845,5,5
"1497","NP_602308","30",15.1596763402828,5,5
"1498","NP_602308","31",12.8387670958614,5,5
"1499","NP_602308","33",13.8008719746869,5,5
"1500","NP_602308","34",12.8829819708533,5,5
"1501","NP_602308","35",11.7024800388154,5,5
"1502","NP_602308","36",13.7243499895994,5,5
"1503","NP_602308","37",12.722806000865,5,5
"1504","NP_602308","38",13.2818290940238,5,5
"1505","NP_602308","39",11.8573614511679,5,5
"1506","NP_602308","40",13.2024075701428,5,5
"1507","NP_602308","41",11.9441692264868,5,5
"1508","NP_620183","1",18.4330771301587,16,16
"1509","NP_620183","2",18.9126086460135,16,16
"1510","NP_620183","3",19.4563253218248,16,16
"1511","NP_620183","4",18.4748966251039,16,16
"1512","NP_620183","5",18.7397236294153,16,16
"1513","NP_620183","6",19.1456468589403,16,16
"1514","NP_620183","7",19.3358632363575,16,16
"1515","NP_620183","8",19.0705573530254,16,16
"1516","NP_620183","9",19.614972140484,16,16
"1517","NP_620183","10",20.4541556232471,16,16
"1518","NP_620183","11",19.8593045789225,16,16
"1519","NP_620183","12",20.2849176961501,16,16
"1520","NP_620183","13",19.4051195847981,16,16
"1521","NP_620183","14",18.9992969198445,16,16
"1522","NP_620183","15",19.3865350862766,16,16
"1523","NP_620183","16",19.5471511752249,16,16
"1524","NP_620183","17",19.4096600899529,16,16
"1525","NP_620183","18",19.8351615478108,16,16
"1526","NP_620183","19",19.4124140855638,16,16
"1527","NP_620183","20",18.9528153431257,16,16
"1528","NP_620183","21",19.0936684996902,16,16
"1529","NP_620183","22",17.5893441176223,16,16
"1530","NP_620183","23",18.1752112879103,16,16
"1531","NP_620183","24",18.3957191341049,16,16
"1532","NP_620183","25",17.8294572706363,16,16
"1533","NP_620183","26",17.8715151697632,16,16
"1534","NP_620183","27",18.4216366379139,16,16
"1535","NP_620183","28",19.5361674371526,16,16
"1536","NP_620183","29",19.9995964870809,16,16
"1537","NP_620183","30",20.3670472607856,16,16
"1538","NP_620183","31",18.6882906394989,16,16
"1539","NP_620183","32",19.1509437857535,16,16
"1540","NP_620183","33",19.9087958460293,16,16
"1541","NP_620183","34",18.634865386153,16,16
"1542","NP_620183","35",18.9891198484812,16,16
"1543","NP_620183","36",19.0947411496048,16,16
"1544","NP_620183","37",18.9613855724963,16,16
"1545","NP_620183","38",19.1945477927466,16,16
"1546","NP_620183","39",20.1223366308665,16,16
"1547","NP_620183","40",18.7916035622974,16,16
"1548","NP_620183","41",19.0376706003971,16,16
"1549","NP_620183","42",19.8233507069193,16,16
"1550","NP_665722","1",17.4443145453593,30,30
"1551","NP_665722","2",18.6932361241308,30,30
"1552","NP_665722","3",19.9307954171398,30,30
"1553","NP_665722","4",16.2000069459054,30,30
"1554","NP_665722","5",17.1559301137706,30,30
"1555","NP_665722","6",18.1843850785812,30,30
"1556","NP_665722","7",17.0821078213467,30,30
"1557","NP_665722","8",17.7621412745197,30,30
"1558","NP_665722","9",18.8986573484367,30,30
"1559","NP_665722","10",17.743377472578,30,30
"1560","NP_665722","11",18.2138693687656,30,30
"1561","NP_665722","12",19.0892377475144,30,30
"1562","NP_665722","13",17.2552278295242,30,30
"1563","NP_665722","14",17.7816198024252,30,30
"1564","NP_665722","15",18.829967125229,30,30
"1565","NP_665722","16",16.867134884434,30,30
"1566","NP_665722","17",17.6699801962835,30,30
"1567","NP_665722","18",18.4160801786057,30,30
"1568","NP_665722","19",17.7057262231834,30,30
"1569","NP_665722","20",17.8042511115075,30,30
"1570","NP_665722","21",18.9173391571072,30,30
"1571","NP_665722","22",15.7893574700045,30,30
"1572","NP_665722","23",16.8771255525784,30,30
"1573","NP_665722","24",17.6762723913986,30,30
"1574","NP_665722","25",15.6172267777293,30,30
"1575","NP_665722","26",16.7720929203828,30,30
"1576","NP_665722","27",17.5822306347574,30,30
"1577","NP_665722","28",17.7478126977876,30,30
"1578","NP_665722","29",18.7542375738687,30,30
"1579","NP_665722","30",19.427760456672,30,30
"1580","NP_665722","31",17.2726076095971,30,30
"1581","NP_665722","32",18.1618129012446,30,30
"1582","NP_665722","33",19.1870246128482,30,30
"1583","NP_665722","34",17.4845983995605,30,30
"1584","NP_665722","35",17.9120672378733,30,30
"1585","NP_665722","36",18.4631473885939,30,30
"1586","NP_665722","37",17.1281029863338,30,30
"1587","NP_665722","38",17.7636527096675,30,30
"1588","NP_665722","39",18.9064203541668,30,30
"1589","NP_665722","40",17.374253383183,30,30
"1590","NP_665722","41",17.9090836581601,30,30
"1591","NP_665722","42",19.1854487560392,30,30
"1592","NP_758823","1",14.7184089371372,11,11
"1593","NP_758823","2",16.0867178739085,11,11
"1594","NP_758823","3",17.3499297141049,11,11
"1595","NP_758823","4",15.2739729715577,11,11
"1596","NP_758823","5",16.3226631086776,11,11
"1597","NP_758823","6",17.9040262628685,11,5
"1598","NP_758823","7",16.0646931004773,11,11
"1599","NP_758823","8",16.8812983328682,11,11
"1600","NP_758823","9",18.145370824914,11,11
"1601","NP_758823","10",15.6602747354335,11,11
"1602","NP_758823","11",16.1282666282483,11,11
"1603","NP_758823","12",17.2094148620696,11,11
"1604","NP_758823","13",14.8363964076485,11,11
"1605","NP_758823","14",15.2322544407922,11,11
"1606","NP_758823","15",16.5443314880484,11,11
"1607","NP_758823","16",15.511066130766,11,11
"1608","NP_758823","17",16.2745232545279,11,11
"1609","NP_758823","18",17.2508568914721,11,11
"1610","NP_758823","19",15.7281707243506,11,11
"1611","NP_758823","20",15.814609420893,11,11
"1612","NP_758823","21",17.2038441880685,11,11
"1613","NP_758823","22",15.8076045842218,11,11
"1614","NP_758823","23",16.7880327086918,11,11
"1615","NP_758823","24",17.8844769195672,11,11
"1616","NP_758823","25",15.124659729575,11,11
"1617","NP_758823","26",16.0248095598726,11,11
"1618","NP_758823","27",17.0721659041221,11,11
"1619","NP_758823","28",17.6185321942143,11,11
"1620","NP_758823","29",18.8756874560332,11,11
"1621","NP_758823","30",19.474085692553,11,11
"1622","NP_758823","31",17.1142282645775,11,11
"1623","NP_758823","32",17.8518603389792,11,11
"1624","NP_758823","33",19.1143968831499,11,11
"1625","NP_758823","34",17.3711579751137,11,11
"1626","NP_758823","35",17.8294690728121,11,11
"1627","NP_758823","36",18.3949890021608,11,11
"1628","NP_758823","37",17.1667294458655,11,11
"1629","NP_758823","38",17.7327185540999,11,11
"1630","NP_758823","39",18.9680899477932,11,11
"1631","NP_758823","40",17.3821318292136,11,11
"1632","NP_758823","41",17.9912273479359,11,11
"1633","NP_758823","42",19.9207833916855,11,5
"1634","NP_872279","1",11.5617750399192,16,16
"1635","NP_872279","2",12.9766566481881,16,16
"1636","NP_872279","3",14.010893458617,16,16
"1637","NP_872279","4",11.1681129288951,16,16
"1638","NP_872279","5",12.6832430680261,16,16
"1639","NP_872279","6",13.1241768837725,16,16
"1640","NP_872279","7",12.0178974767807,16,16
"1641","NP_872279","8",12.9360427360965,16,16
"1642","NP_872279","9",13.8747940387507,16,16
"1643","NP_872279","10",12.2926299364298,16,16
"1644","NP_872279","11",12.8272810808511,16,16
"1645","NP_872279","12",13.9449823275112,16,16
"1646","NP_872279","13",12.2555511459114,16,16
"1647","NP_872279","14",12.6306960720336,16,16
"1648","NP_872279","15",13.830758680788,16,16
"1649","NP_872279","16",11.793415510659,16,16
"1650","NP_872279","17",12.6392011495601,16,16
"1651","NP_872279","18",13.6183609983167,16,16
"1652","NP_872279","19",12.1458291014124,16,16
"1653","NP_872279","20",12.4996313483069,16,16
"1654","NP_872279","21",13.5146591162546,16,16
"1655","NP_872279","22",12.0295855074188,16,16
"1656","NP_872279","23",12.8282180287094,16,16
"1657","NP_872279","24",14.015143549902,16,16
"1658","NP_872279","25",11.3127165530311,16,16
"1659","NP_872279","26",12.2204126094359,16,16
"1660","NP_872279","27",13.0938246382129,16,16
"1661","NP_872279","28",13.3826880739778,16,16
"1662","NP_872279","29",14.3136364785023,16,16
"1663","NP_872279","30",15.0062359043466,16,16
"1664","NP_872279","31",12.9777395567561,16,16
"1665","NP_872279","32",13.4946039632939,16,16
"1666","NP_872279","33",14.9424584925353,16,16
"1667","NP_872279","34",13.0899669591239,16,16
"1668","NP_872279","35",13.6731206560521,16,16
"1669","NP_872279","36",14.4895364644346,16,16
"1670","NP_872279","37",13.1761986546746,16,16
"1671","NP_872279","38",13.5834813971753,16,16
"1672","NP_872279","39",14.8988693387695,16,16
"1673","NP_872279","40",13.3270833794905,16,16
"1674","NP_872279","41",14.1480963468504,16,16
"1675","NP_872279","42",14.7591736621441,16,16
"1676","NP_872280","1",14.0017946384483,16,16
"1677","NP_872280","2",15.2954374760424,16,16
"1678","NP_872280","3",16.3673094760967,16,16
"1679","NP_872280","4",16.0764718395873,16,16
"1680","NP_872280","5",17.2026561325219,16,16
"1681","NP_872280","6",17.9223723601427,16,16
"1682","NP_872280","7",17.0669217360835,16,16
"1683","NP_872280","8",17.7992254858689,16,16
"1684","NP_872280","9",18.7631840257374,16,16
"1685","NP_872280","10",15.5409303290722,16,16
"1686","NP_872280","11",15.9844354792876,16,16
"1687","NP_872280","12",16.9837123404067,16,16
"1688","NP_872280","13",13.2149986404113,16,16
"1689","NP_872280","14",13.6013468564447,16,16
"1690","NP_872280","15",14.8808778830733,16,16
"1691","NP_872280","16",15.3861178986877,16,16
"1692","NP_872280","17",16.216963392364,16,16
"1693","NP_872280","18",17.1017121596147,16,16
"1694","NP_872280","19",17.168734868172,16,16
"1695","NP_872280","20",17.238183780517,16,16
"1696","NP_872280","21",18.4615769755829,16,16
"1697","NP_872280","22",16.8003701652617,16,16
"1698","NP_872280","23",17.7979638962734,16,16
"1699","NP_872280","24",18.7428560037705,16,16
"1700","NP_872280","25",16.0853741325491,16,16
"1701","NP_872280","26",16.9617831393589,16,16
"1702","NP_872280","27",18.0130657228693,16,16
"1703","NP_872280","28",18.544427169143,16,16
"1704","NP_872280","29",19.5996933029095,16,16
"1705","NP_872280","30",20.2943632175456,16,16
"1706","NP_872280","31",17.8043031946399,16,16
"1707","NP_872280","32",18.5735068287323,16,16
"1708","NP_872280","33",19.6691702411977,16,16
"1709","NP_872280","34",18.0737642635758,16,16
"1710","NP_872280","35",18.6446380652162,16,16
"1711","NP_872280","36",19.1185409097095,16,16
"1712","NP_872280","37",18.0037448597263,16,16
"1713","NP_872280","38",18.443232883474,16,16
"1714","NP_872280","39",19.6643660063248,16,16
"1715","NP_872280","40",18.6258164028077,16,16
"1716","NP_872280","41",19.1260044959521,16,16
"1717","NP_872280","42",20.4713078501325,16,16
"1718","S","1",17.8696019850302,15,15
"1719","S","2",17.8696019850302,15,15
"1720","S","3",17.8696019850302,15,15
"1721","S","4",17.8696019850302,15,15
"1722","S","5",17.8696019850302,15,15
"1723","S","6",17.8696019850302,15,15
"1724","S","7",17.8696019850302,15,15
"1725","S","8",17.8696019850302,15,15
"1726","S","9",17.8696019850302,15,15
"1727","S","10",17.8696019850302,15,15
"1728","S","11",17.8696019850302,15,15
"1729","S","12",17.8696019850302,15,15
"1730","S","13",17.8696019850302,15,15
"1731","S","14",17.8696019850302,15,15
"1732","S","15",17.8696019850302,15,15
"1733","S","16",17.8696019850302,15,15
"1734","S","17",17.8696019850302,15,15
"1735","S","18",17.8696019850302,15,15
"1736","S","19",17.8696019850302,15,15
"1737","S","20",17.8696019850302,15,15
"1738","S","21",17.8696019850302,15,15
"1739","S","22",17.8696019850302,15,15
"1740","S","23",17.8696019850302,15,15
"1741","S","24",17.8696019850302,15,15
"1742","S","25",17.8696019850302,15,15
"1743","S","26",17.8696019850302,15,15
"1744","S","27",17.8696019850302,15,15
"1745","S","28",17.8696019850302,15,15
"1746","S","29",17.8696019850302,15,15
"1747","S","30",17.8696019850302,15,15
"1748","S","31",17.8696019850302,15,15
"1749","S","32",17.8696019850302,15,15
"1750","S","33",17.8696019850302,15,15
"1751","S","34",17.8696019850302,15,15
"1752","S","35",17.8696019850302,15,15
"1753","S","36",17.8696019850302,15,15
"1754","S","37",17.8696019850302,15,15
"1755","S","38",17.8696019850302,15,15
"1756","S","39",17.8696019850302,15,15
"1757","S","40",17.8696019850302,15,15
"1758","S","41",17.8696019850302,15,15
"1759","S","42",17.8696019850302,15,15
"1760","XP_001053003","1",15.6616913264183,12,12
"1761","XP_001053003","2",16.7128386070525,12,12
"1762","XP_001053003","3",18.0038195515232,12,12
"1763","XP_001053003","4",14.7369090444736,12,12
"1764","XP_001053003","5",15.6319488024216,12,12
"1765","XP_001053003","6",16.5381346541265,12,12
"1766","XP_001053003","7",15.5877608245012,12,12
"1767","XP_001053003","8",16.1531239908643,12,12
"1768","XP_001053003","9",17.3834018006645,12,12
"1769","XP_001053003","10",16.4219228619039,12,12
"1770","XP_001053003","11",16.7600899847851,12,12
"1771","XP_001053003","12",17.8082506482704,12,12
"1772","XP_001053003","13",15.5519238393713,12,12
"1773","XP_001053003","14",15.8303961693668,12,12
"1774","XP_001053003","15",16.7778177818901,12,12
"1775","XP_001053003","16",15.4247184140708,12,12
"1776","XP_001053003","17",16.1138844313304,12,12
"1777","XP_001053003","18",16.861336738093,12,12
"1778","XP_001053003","19",15.9383344268767,12,12
"1779","XP_001053003","20",15.952639407076,12,12
"1780","XP_001053003","21",16.9666361301941,12,12
"1781","XP_001053003","22",13.8639402962088,12,12
"1782","XP_001053003","23",14.6145834488583,12,12
